date,special,prize1,prize2_1,prize2_2,prize3_1,prize3_2,prize3_3,prize3_4,prize3_5,prize3_6,prize4_1,prize4_2,prize4_3,prize4_4,prize5_1,prize5_2,prize5_3,prize5_4,prize5_5,prize5_6,prize6_1,prize6_2,prize6_3,prize7_1,prize7_2,prize7_3,prize7_4
2022-01-20,71085,18328,78797,48541,46956,56008,54100,55367,39190,50473,5382,2316,9902,5825,7643,2127,441,554,6448,9387,138,764,484,49,41,71,25
2022-01-21,78645,59320,60922,13571,98561,36592,8310,87527,69546,91981,5148,3989,1540,4501,7830,7306,3903,7908,8651,4668,702,963,616,54,12,11,48
2022-01-22,74954,64284,86741,45640,49737,53910,37345,51290,51202,92492,7745,7307,1323,9995,8659,2794,5605,4643,3851,2769,26,826,606,22,62,4,33
2022-01-23,28383,9696,909,27455,68347,9492,25972,11031,26729,3005,2599,6455,7184,6040,6105,7900,3718,8382,4527,3104,179,158,828,40,60,1,89
2022-01-24,97132,87646,25260,21753,28002,83308,98610,4093,44259,70497,3752,6705,8678,4699,4697,8502,1413,4963,1700,8258,594,825,198,62,67,77,25
2022-01-25,20653,56333,40038,34350,96331,94252,45089,47136,73920,77538,5521,5976,3423,6058,6515,744,5366,9798,2399,6968,24,59,767,97,89,0,5
2022-01-26,98409,61525,4729,15344,99637,27607,54052,79037,87494,62664,9685,3585,8401,9944,2343,8963,6818,6319,9068,7270,924,747,122,71,92,43,55
2022-01-27,16440,64351,31055,80371,49994,58565,1658,91439,28870,57232,349,9321,866,1740,2214,4528,9328,5316,2625,233,801,922,679,47,76,1,71
2022-01-28,83926,91357,14079,28422,18875,34660,74576,47998,24338,82976,7074,7574,8417,7913,8128,5472,1208,9379,9779,46,119,151,836,39,16,55,58
2022-01-29,11699,54461,49501,99545,10616,29241,44969,55351,66918,45933,7153,8778,9953,9389,4796,5040,122,6501,9640,1381,933,418,943,24,39,16,6
2022-01-30,67466,25936,67114,14594,58230,84723,93762,84518,90668,46769,7681,20,777,171,1398,5257,8364,2373,7512,837,445,401,809,97,58,40,80
2022-02-04,67147,53734,86249,72294,9607,16787,17869,94976,18683,21001,865,3886,8886,6797,2959,2489,7808,6640,5032,4912,327,409,806,95,39,70,43
2022-02-05,23184,5762,16743,2525,62414,35157,88697,58380,85562,90480,2193,2251,2865,9824,3062,8273,5780,299,9274,2402,47,926,523,37,98,24,48
2022-02-06,76101,88297,56861,23554,36827,78164,8016,55326,31733,2164,665,4432,8410,8511,5460,3101,7585,4106,4340,4028,502,229,704,52,31,88,48
2022-02-07,28958,15942,30612,36819,89847,56332,73799,66957,82871,23981,1732,7397,8652,9002,1053,6492,4591,977,9654,8105,951,362,564,79,7,20,25
2022-02-08,96534,58233,31050,9227,95291,69871,25663,51289,81639,3997,5998,9567,1719,1272,6835,4277,8141,6814,511,4405,94,730,644,46,70,0,81
2022-02-09,35498,24577,82122,87260,12105,64149,33455,78565,83697,95057,4168,342,2756,1347,3333,7422,9354,2438,8856,5287,937,725,951,97,50,8,22
2022-02-10,23768,75954,21719,51338,75589,70894,99539,46559,23153,81926,3767,5645,9723,3995,3924,1418,7303,3767,4399,5092,838,117,334,65,33,75,81
2022-02-11,49104,71453,56991,37737,46192,59141,34420,50284,60323,26609,1424,5115,9227,6350,9941,3387,5661,4467,5998,8365,860,727,313,64,24,57,53
2022-02-12,85672,12634,82668,43280,35547,44127,32685,12715,46627,97553,2508,1327,3187,9628,7077,872,4571,74,8549,2776,720,565,926,54,97,92,1
2022-02-13,82472,21337,28221,53677,38052,28728,29554,82944,75872,75185,6771,1978,4456,9858,1900,3925,6503,6500,9518,4372,105,363,838,93,76,39,21
2022-02-14,35862,81536,42128,27049,54898,35137,2958,66327,90173,39628,5778,148,7963,156,7334,4958,8800,1216,2377,2872,365,945,855,21,93,25,81
2022-02-15,87296,25579,6021,92530,45819,92268,40591,44430,31264,56696,1653,6179,1331,6303,2656,2181,4484,8592,5005,6897,20,790,548,75,96,55,66
2022-02-16,89562,78809,78724,7101,3154,34532,7570,87149,62691,74198,7483,4709,3698,1548,2267,8760,1966,4307,3793,1999,7,910,563,59,98,92,40
2022-02-17,38755,51445,40846,19407,98361,68851,98133,85217,54176,51607,9771,2708,1693,6159,9357,3261,6667,5977,8924,6325,658,996,938,98,50,8,15
2022-02-18,29996,29783,75476,17798,59418,16892,34689,32653,29770,72029,2759,9796,197,6214,5465,6302,8191,2036,6257,7663,668,375,143,20,80,68,1
2022-02-19,92264,13667,73861,91927,54402,77150,66741,2310,6260,76350,6102,6637,1441,5429,7524,8003,1972,1634,6100,3003,643,982,340,14,10,71,31
2022-02-20,88182,86741,81804,74028,90173,98263,86313,39388,76776,82805,297,9048,1587,7846,4219,8427,3099,7549,9374,5977,90,695,485,19,34,92,20
2022-02-21,89665,42044,94296,58067,72571,67501,86583,15273,63103,17218,1896,1660,6758,2294,8274,9431,4104,9453,5764,9597,918,388,484,27,94,15,91
2022-02-22,41055,40734,37946,22832,80059,34440,202,23332,82482,39444,5962,272,7193,8779,1922,5015,3929,6964,1318,7187,661,193,648,40,54,38,30
2022-02-23,25351,4433,97279,89295,87954,57318,68979,58191,67912,74009,6703,7837,8935,4256,4688,3642,5518,2865,9828,3771,628,463,349,51,79,43,9
2022-02-24,16480,86594,95398,37531,91991,24901,13709,48113,55165,98162,87,4104,4610,1197,2454,9376,7520,3286,5803,2266,667,512,834,65,34,92,18
2022-02-25,9401,71268,42426,4597,77912,82347,71504,97498,11092,49326,5126,7842,4915,1783,1291,5959,924,7619,2328,5394,559,705,373,34,24,15,26
2022-02-26,7631,39603,79799,95760,56317,9250,81252,63764,63155,3639,3260,9343,1811,9978,3146,2111,5447,9333,7233,9494,579,796,580,6,26,31,32
2022-02-27,70968,25814,14096,62584,76204,58369,81154,70387,15717,51017,4948,561,5353,1068,1315,3450,8468,8475,1184,8693,117,675,279,59,19,72,83
2022-02-28,89075,98757,90657,25115,24396,82618,37376,70103,2173,9839,9095,849,8489,9704,1732,4176,3716,1320,2369,9305,371,119,12,16,90,45,64
2022-03-01,24876,80854,99828,23837,84735,71029,99393,44993,87879,1852,364,5906,7191,2777,3102,5866,6549,5033,953,3745,760,509,801,76,51,72,13
2022-03-02,9390,24578,60358,99540,63583,13712,45763,74024,85468,21509,5913,5656,9302,8147,4857,5624,4734,6674,6345,2696,690,549,354,8,29,43,12
2022-03-03,42113,73433,31552,60586,1403,35332,53779,26722,78352,79802,7602,6871,7349,4486,7424,2803,2395,575,1926,7058,414,526,250,66,63,64,20
2022-03-04,42399,63312,15594,59433,15185,96512,43207,53443,89237,88654,4494,7418,5169,1790,4501,2185,3142,1331,7233,1124,586,321,738,8,18,45,54
2022-03-05,84917,97380,32082,4244,39144,88690,26434,67471,10279,23157,6976,4904,9934,2515,8522,7500,2939,1429,9125,4059,307,280,382,99,26,77,68
2022-03-06,78356,12424,71253,80971,1474,25130,24064,35751,63754,64802,1660,5669,7185,3796,1641,8793,7726,8532,9022,9652,628,45,919,41,12,5,28
2022-03-07,74079,5616,38610,98024,11535,4212,68363,52757,40734,37452,5879,9058,9274,9340,6232,928,6553,997,8974,2289,407,40,749,69,94,18,35
2022-03-08,62593,71475,21383,24556,81325,95582,7988,72823,67629,29565,3312,4041,3908,4836,2188,8459,6689,8046,259,9400,263,793,860,31,38,86,70
2022-03-09,8663,8349,37296,97053,80671,84375,94690,91662,42348,22915,8041,1289,141,3402,4160,1679,9338,2854,8917,84,587,448,285,77,33,10,95
2022-03-10,72929,33587,35094,34949,34509,59391,35130,49946,51560,88549,1720,9089,7547,326,8980,579,8105,272,9787,7904,618,367,354,6,97,72,75
2022-03-11,61349,80519,38571,21641,62016,92701,11036,60412,46747,68260,6442,1895,2197,1773,1829,3623,1926,2533,2510,1072,101,988,877,22,64,95,39
2022-03-12,31953,52377,59277,28468,47823,36968,73942,83028,47576,95964,4021,9618,2289,6018,5960,2818,1639,1647,4395,5909,918,385,149,32,81,98,31
2022-03-13,66650,7729,47188,33607,1950,23000,46569,19418,36726,31216,4492,7750,854,5370,2059,1837,8479,6635,8825,7705,988,233,300,7,60,94,80
2022-03-14,48563,48032,54210,1673,61561,96546,32781,77348,68469,50351,3208,5307,7046,5994,2714,6772,3167,751,3574,9492,421,832,661,13,28,46,5
2022-03-15,1067,50847,91297,17671,2094,81552,35732,83139,78496,21648,8176,3468,7667,3268,7510,6643,3719,1118,8814,2807,482,574,954,73,13,23,25
2022-03-16,18513,23055,65520,37809,97167,84594,85212,60009,84656,76730,7199,7811,63,1358,4279,7779,907,3293,8844,7008,473,35,402,70,82,2,19
2022-03-17,4440,2048,77122,52105,50847,75012,42153,27946,97468,44446,3601,3525,3374,3712,5590,2873,4438,2951,768,5467,513,318,754,5,31,3,59
2022-03-18,90202,5396,37746,91737,83506,53070,12737,93382,35584,43676,1597,7719,5314,3592,3951,718,2676,1539,1641,4908,670,934,252,10,1,93,5
2022-03-19,39218,49736,71136,86920,2990,17065,28173,96544,13097,8412,7365,8566,6054,7837,2592,948,9823,6720,6952,899,465,363,366,92,81,4,29
2022-03-20,4348,47440,7110,79698,93040,56463,42102,26825,24283,93357,5834,6891,5747,8231,5012,310,4266,3197,3590,7372,908,502,748,87,23,20,9
2022-03-21,76044,84776,21457,5975,96673,13227,5472,20791,60192,18380,3248,9900,677,8566,4370,1323,4998,8217,4058,4961,591,753,459,77,42,74,31
2022-03-22,43218,62234,39351,63114,82452,11367,18373,89926,63183,92502,9040,6063,4822,6693,111,6143,7006,4081,1231,2828,568,570,162,71,90,23,13
2022-03-23,38074,32168,16948,99428,73717,1055,12770,79760,55665,24271,9564,9970,1812,643,6248,9625,2336,2652,1463,7888,513,774,799,32,85,48,39
2022-03-24,71400,61967,47962,31669,42108,47223,53657,57232,18919,92627,233,5666,5083,137,6428,3498,9576,2662,2948,6475,412,429,587,39,43,51,78
2022-03-25,88460,99513,98223,99207,44390,62965,27765,82110,74847,74327,4113,3372,8736,7287,4341,2393,2985,3238,746,7336,665,32,298,44,18,92,70
2022-03-26,15972,2820,54813,53654,51997,63875,6974,87762,39718,8966,5847,662,7665,3347,5972,7620,8131,2155,8398,6841,704,672,783,92,82,28,58
2022-03-27,80965,15580,97527,79584,4613,11917,96863,53389,1028,93080,7607,6561,5081,1676,5091,9598,3136,406,8410,2025,559,197,968,85,50,42,88
2022-03-28,20182,7161,16533,55139,31591,79577,8532,93770,14710,81684,7533,5148,1673,425,11,2533,3699,2749,8266,9480,543,604,134,81,56,69,54
2022-03-29,59903,81369,56277,71215,92569,66796,99488,98627,90390,23790,9252,2453,9695,4955,205,6533,858,5779,5507,2915,575,540,568,34,81,71,25
2022-03-30,89914,74298,9293,59930,46724,96575,39515,48450,28265,90715,6313,1625,2929,3989,8513,7314,6491,1870,4135,2492,919,726,214,8,78,74,19
2022-03-31,12239,62330,75488,43719,32195,13518,27323,1541,47401,28830,4996,3384,6838,4903,7715,4774,2061,2554,2479,6063,789,838,598,30,59,80,89
2022-04-01,76007,51630,24501,58111,61609,19570,96434,95005,12968,30143,9766,8349,6599,1453,2263,497,607,6063,6304,5028,455,207,843,80,69,52,18
2022-04-02,61762,39070,2329,18372,16007,60763,57491,47077,84248,75402,4191,4433,8606,2325,7285,7588,2188,6755,5523,8372,760,419,672,75,61,14,25
2022-04-03,87767,96822,286,87175,5151,453,10770,20700,46783,36248,7284,1110,4221,7095,4548,5296,260,8620,8960,9744,248,740,460,53,42,25,56
2022-04-04,12941,82066,48663,75715,95754,49606,16765,58062,95106,79001,417,6833,4605,4620,4146,7378,9912,3356,462,403,350,719,668,37,26,73,98
2022-04-05,54997,84480,68593,23376,89909,39417,19311,96594,27024,79055,9347,992,325,6642,2105,1336,2926,5263,8991,855,307,411,689,47,41,79,38
2022-04-06,17538,92002,23026,19281,15536,30966,76124,63497,38508,9445,8110,3470,8595,8727,4983,8106,4390,9195,4331,5328,171,667,338,43,88,92,11
2022-04-07,98245,1742,98264,78008,86733,37919,70873,64717,82533,10942,6045,41,1490,4765,5855,9854,7907,413,7569,5445,105,257,74,26,63,60,18
2022-04-08,43769,86531,98565,42742,13360,31673,48132,12979,60462,22182,5252,7259,501,5422,5377,4388,8415,5235,6560,5842,55,288,241,22,87,18,35
2022-04-09,34194,51050,770,73910,54217,8307,56617,19934,50892,17924,5610,8570,9836,3346,6275,476,641,5953,5661,5967,323,312,691,34,94,45,70
2022-04-10,25295,1253,2772,10133,25037,39709,38529,62601,3531,2966,7174,6598,9142,7548,422,4404,9651,5388,4498,1990,616,196,733,5,2,17,69
2022-04-11,86317,12274,88441,84090,61734,29101,64471,3818,43846,7800,7610,3964,958,7772,5770,7716,3831,4011,4006,9343,383,948,701,21,31,35,40
2022-04-12,81358,68088,47928,76598,2858,39616,11078,17552,78330,57095,2632,7338,7040,5551,3789,4925,1672,7294,7964,5352,619,135,70,60,66,50,11
2022-04-13,76864,80616,87435,72823,46453,68170,37417,88526,94328,85281,3462,6516,8295,3537,9894,4113,2186,5966,8241,6819,445,650,682,71,33,83,39
2022-04-14,96764,17962,83366,72336,94024,43923,4766,87110,21910,61262,7016,1107,7340,5131,5480,7294,4053,9950,2305,4874,532,618,794,86,5,36,32
2022-04-15,54045,27631,14787,90992,60451,49375,62148,50334,2791,38478,9494,3576,9400,2339,3717,4337,3537,7438,2964,1185,907,721,120,60,31,54,32
2022-04-16,36554,94220,71581,97927,99808,50345,90346,35469,62210,48173,1377,6536,3890,3566,8883,4491,5181,6270,4680,369,269,85,602,48,81,98,94
2022-04-17,87347,30501,52768,81509,58329,36585,57369,34593,20149,6240,5168,9476,1272,201,478,4449,5995,6232,35,6518,498,315,198,65,90,33,97
2022-04-18,80436,92047,18684,42377,68150,10118,96207,80561,26218,80711,43,6277,5298,5747,4822,775,4664,3875,3672,4147,965,167,129,70,58,4,93
2022-04-19,78864,86443,93975,72072,54182,55741,7454,4111,65077,88281,3469,9220,4336,3358,1747,4438,6667,3213,4861,3688,46,207,704,23,50,71,28
2022-04-20,58953,10071,15350,76286,50071,42800,28523,34419,88725,22282,6767,6464,168,1738,2446,7441,2811,6641,8279,8110,902,935,17,76,28,23,61
2022-04-21,89291,56407,88668,89544,76659,20521,61379,28262,4675,24608,7847,4900,8894,1771,5018,3306,8949,8270,174,4791,695,835,527,96,43,75,54
2022-04-22,31695,51735,67343,384,51656,5290,61297,7065,97477,36261,51,6869,8950,4598,7063,2763,1146,2665,6261,9492,163,147,242,83,63,37,18
2022-04-23,77318,33815,99854,99583,81145,35513,96640,71280,27985,59278,7798,2218,8909,6218,1876,2463,7822,1145,9457,9141,568,438,555,12,80,97,58
2022-04-24,97285,9752,78263,93471,55647,45149,89005,89562,52,28702,3547,3143,6877,8162,2046,1441,7971,9312,9020,5601,150,308,710,41,11,50,45
2022-04-25,99368,1450,12908,24755,9091,92951,4157,10076,40192,1878,8346,6765,8967,5497,195,6957,2063,4289,1360,7038,795,819,128,51,6,41,11
2022-04-26,32047,94835,58258,21275,32494,91718,9414,51826,44036,62410,2340,3638,4306,2765,6952,7231,2113,1845,4876,8901,454,700,631,22,47,6,92
2022-04-27,2541,3308,68166,36358,41960,87024,86518,57519,84690,7865,953,2489,1346,3042,9610,3228,6766,6222,1679,2483,83,218,815,1,0,76,14
2022-04-28,47202,65673,20007,93437,15277,19055,81322,66308,96576,66228,2797,2795,2325,2530,4785,9918,4475,9466,5635,4899,240,200,188,1,4,8,86
2022-04-29,58339,82141,51386,51548,89578,36302,56371,39234,97572,34884,1508,7022,4316,2815,5907,5714,2648,9106,4458,5660,855,12,247,80,56,15,35
2022-04-30,59924,14841,64655,67193,50805,87346,26424,18550,7667,52631,1781,2446,1208,8909,1509,3066,9191,372,8670,9968,665,55,930,49,30,65,34
2022-05-01,81691,24290,90854,72236,30217,80913,9886,88942,10442,57804,448,4813,2448,9076,7671,6782,4277,6760,867,9274,18,11,868,11,1,38,82
2022-05-02,94479,28588,31610,35225,32233,94516,94839,17280,88911,18029,8638,5244,4887,2044,438,5348,181,3518,806,1534,458,958,615,57,95,91,9
2022-05-03,48243,95479,47271,94238,37334,69572,66415,39128,32644,13370,7191,3656,1839,2841,1380,1610,4457,6672,1409,9108,721,928,384,99,55,96,97
2022-05-04,79110,21129,46524,68497,65092,32413,95535,84583,22479,47546,5001,1772,7711,189,1254,3682,9051,752,3294,4011,367,289,712,79,25,4,85
2022-05-05,78054,56243,80863,98662,42372,89718,20372,43757,14,88127,7042,5898,9000,7727,2539,9902,2043,2071,39,1413,126,788,499,6,10,45,12
2022-05-06,20116,51969,74599,81169,53335,82835,57213,76047,88997,3873,4043,3715,1658,5569,8020,5884,1361,6011,682,1054,599,764,820,34,10,31,3
2022-05-07,73301,10879,79061,73405,93716,30788,85195,11056,71929,8331,6422,9330,3650,829,8826,8413,9913,2003,814,3216,773,447,456,20,24,60,30
2022-05-08,51139,23395,36552,38651,4991,47157,29360,44544,87107,11543,674,1048,2885,7008,7199,1746,318,6714,2671,3455,474,899,639,92,70,16,23
2022-05-09,5659,61956,88928,81464,34913,30428,22065,77513,22093,98047,7042,3178,371,4614,4194,1200,5962,1916,8201,677,259,242,748,48,28,8,86
2022-05-10,35106,2963,45272,6423,55588,98486,28204,41573,93196,25429,203,677,8066,1620,5404,4607,9171,8579,3205,817,848,860,909,90,37,53,5
2022-05-11,27724,10916,79493,89431,16815,42536,74280,38695,5890,21638,5108,8913,2738,1187,525,2106,1351,8571,3536,3121,504,374,192,37,15,1,24
2022-05-12,55065,85044,34956,54359,61190,18390,5295,62798,29903,41839,5958,6226,4290,1313,5375,8444,7146,5378,1853,501,192,25,435,31,33,39,51
2022-05-13,29436,46318,32294,77466,93212,62933,41364,37952,17902,12456,3159,3187,7174,5338,6056,791,2843,2566,7526,3787,969,827,755,51,49,82,8
2022-05-14,30775,8368,69632,67521,75571,94533,83453,76996,31087,18091,9005,8609,221,4118,731,1769,3270,3088,5179,8847,585,536,357,5,74,8,52
2022-05-15,93649,13716,59642,55194,92663,63665,952,87008,93229,96476,3113,6305,4666,1625,3554,4132,4425,4391,543,9212,284,673,985,10,94,56,49
2022-05-16,17713,95077,26845,85992,68037,86767,32549,59746,77064,23960,2721,9310,9589,6644,8056,8489,8311,2057,8711,9051,553,568,678,87,38,34,88
2022-05-17,58553,76496,45698,57221,59976,69948,14446,44215,92866,39702,9732,906,5734,5995,4858,5190,611,2960,6460,9568,849,632,541,56,19,2,48
2022-05-18,69049,92364,38074,38286,33957,38478,51395,617,57860,35530,4650,8057,190,9775,9972,632,6653,699,7726,943,413,766,550,28,57,2,77
2022-05-19,49968,89976,98236,1110,64466,55492,25276,76607,20023,86611,4653,404,1264,3776,4814,3489,9545,9481,8206,7286,45,986,854,4,71,25,50
2022-05-20,78195,29924,93148,31878,90373,98148,70425,68174,87509,45128,1579,8236,1126,906,8299,3776,3912,2338,8819,9177,218,446,574,22,23,60,58
2022-05-21,85198,20830,8364,24874,9500,837,14233,78831,28309,86212,3330,1999,6180,1527,4238,3344,7589,6327,8058,4791,559,193,47,53,64,13,80
2022-05-22,24547,49158,88253,39604,77448,92351,99577,48872,58631,9422,9311,5583,1959,1099,5841,6574,2211,5029,915,6219,571,895,203,57,56,1,47
2022-05-23,29213,64806,79526,21519,79055,83498,48166,66999,60892,26542,2922,8295,5736,1480,1192,7948,7140,7108,2577,6229,25,779,153,17,54,81,51
2022-05-24,97218,58758,87719,5801,31319,32255,69356,87026,37101,22493,2857,7477,7015,3584,2738,9768,6715,3837,376,5285,785,619,594,30,87,41,49
2022-05-25,87109,7545,3599,26377,41443,41075,50856,95139,25324,61248,7123,3738,4897,4969,2079,2013,4764,8214,1747,7491,348,804,59,77,66,1,59
2022-05-26,41717,95585,58093,91750,87740,81446,96330,95650,41883,98877,3427,2316,6061,2559,4921,3419,1820,2593,493,7193,296,454,735,57,13,63,47
2022-05-27,29667,67112,89775,42471,59259,29533,15141,57109,29907,26346,3800,1820,6576,3971,9378,8504,3152,2231,5413,7322,657,278,665,13,84,54,92
2022-05-28,57318,86313,52292,77476,75688,25120,57019,90657,67823,68014,8907,9773,4469,8369,2517,9153,1007,3430,9241,8362,719,640,292,63,53,39,59
2022-05-29,87354,28042,37479,22643,39497,85599,19492,74411,95798,58465,6411,2761,1501,7149,6941,8163,6338,3309,4247,1198,252,307,648,38,33,31,5
2022-05-30,12512,62935,64686,41116,68096,98840,32140,56092,30312,8501,4910,1554,6967,3310,8077,6006,4601,6632,4181,366,591,768,764,4,94,22,64
2022-05-31,39725,23112,94003,94061,12526,60746,72450,16619,85382,33517,7627,5084,7836,3990,9992,2983,3134,5021,5244,1810,259,636,493,96,60,38,41
2022-06-01,31918,4729,37215,50551,27923,65013,34637,4904,14101,69438,3529,3496,6826,7625,2163,9481,4488,6890,1187,2392,99,210,654,15,52,48,36
2022-06-02,51768,40463,20261,32549,55485,75696,81344,25884,48194,19999,8408,6602,9896,9529,6199,5370,1283,9090,8034,2240,332,925,570,73,13,82,55
2022-06-03,89242,6999,68754,88467,97694,47292,96561,61211,45866,76038,2824,6092,4292,1655,8295,9536,9136,2358,9940,2159,523,93,711,42,31,15,43
2022-06-04,60832,30058,63129,67653,30448,14577,57334,18196,3418,21125,2962,4394,7219,8466,5178,9011,2444,4487,3398,1365,500,161,485,3,68,87,42
2022-06-05,5479,40705,21572,72488,25980,76232,38091,47227,2038,3832,2953,5331,8265,8946,5166,3295,4908,9325,1297,4755,48,332,850,7,67,92,82
2022-06-06,11584,78907,25958,67236,63964,38604,87235,42320,65902,68469,9916,4894,460,3908,2074,8735,9103,4890,2716,4212,585,619,864,51,90,10,32
2022-06-07,87525,77223,93290,74117,93159,63705,38570,33305,34112,44451,8100,7008,4260,4130,7241,8235,4384,5874,2658,6610,495,363,799,19,94,46,95
2022-06-08,28977,48768,41760,62360,90941,76319,99643,46110,48176,46366,3509,374,7384,837,1534,9412,4925,3931,6182,1732,142,895,120,79,59,55,84
2022-06-09,8181,31938,54758,94628,81130,6008,64761,24949,27851,38592,1300,5204,8673,1860,9956,8343,9800,2523,9821,4600,896,227,329,45,60,10,91
2022-06-10,8391,12397,70522,30508,49309,889,33185,80590,37524,87162,6218,2133,4658,6445,4763,3870,5285,9927,8246,8501,853,262,216,45,81,2,24
2022-06-11,29224,20766,20025,62589,86559,46901,74366,31423,6027,62203,5922,5175,1079,1042,4227,5014,5099,4763,3227,4269,570,449,342,32,6,33,55
2022-06-12,17818,18326,38568,10728,38067,86056,6170,88468,60735,15770,9551,3122,4745,1153,8912,26,2813,2431,4850,1961,973,712,494,24,23,90,1
2022-06-13,89927,77049,95785,88560,2501,28731,84940,63777,51957,41446,4772,337,6666,9635,3025,9674,7749,8248,88,9539,30,213,129,29,70,33,19
2022-06-14,52762,47624,42638,87278,62910,59571,64073,66129,38593,84244,6959,1357,5717,740,680,5940,830,8208,8500,9839,937,378,574,95,92,61,53
2022-06-15,79716,74,104,49785,58893,62313,99728,2338,97143,53105,5498,5666,1419,2,3465,4594,2067,7813,8841,4558,787,737,306,5,39,74,85
2022-06-16,90524,87917,80177,80924,76198,62872,84149,19176,88686,93528,9904,6186,6774,8110,830,7162,7529,1436,1953,3189,99,448,985,7,50,64,87
2022-06-17,68274,90547,16117,31774,71919,59789,52759,73565,51302,86755,6677,4723,3648,8365,3760,6122,9811,5613,9940,4817,544,302,693,76,34,68,39
2022-06-18,87190,21110,89033,5612,40604,22974,97388,32375,29525,47990,3021,6272,2712,6064,6803,8396,9069,9128,880,9176,765,95,944,18,50,32,13
2022-06-19,66449,97184,94411,45452,6547,36248,61648,53218,95146,48543,6951,8501,3322,1025,8769,7431,8313,166,6893,4729,474,717,72,43,2,7,19
2022-06-20,71808,24479,90383,30364,75004,74192,85474,35965,24574,5315,6798,6633,2959,8954,3354,2503,8187,1722,7345,4980,152,770,946,45,33,95,20
2022-06-21,81571,37576,55878,19205,29243,70739,42034,44247,47378,17728,2161,9095,9921,5105,8400,640,6451,4308,4306,4105,4,972,310,38,37,54,28
2022-06-22,50846,92133,75657,64087,7018,36544,47407,24068,8148,90008,7413,9850,3093,6318,1378,3717,5295,1263,9362,8679,304,237,359,16,4,92,47
2022-06-23,97140,7147,89901,84392,86800,57912,74223,94248,74106,50119,3005,6816,9954,5078,3441,1081,5171,2533,2246,1650,797,282,710,1,99,42,70
2022-06-24,49677,52644,85957,46813,98455,94086,46941,17885,22104,44477,9945,495,9548,5471,6424,7677,2100,2340,3691,4455,611,808,258,0,70,56,1
2022-06-25,36768,38794,13490,72677,15066,24443,15882,26308,82699,79139,8918,1645,3051,9154,4385,7752,6154,5354,3336,1651,939,933,878,78,43,25,84
2022-06-26,46970,31422,86547,33892,45364,70684,81736,25612,16840,89376,1695,357,5666,7833,5090,6852,6342,8564,4633,3809,891,253,16,12,38,96,19
2022-06-27,62171,74232,60392,44343,64585,95259,26829,39723,35831,9847,4995,7776,5533,9323,2572,1277,9664,1525,828,6964,310,44,843,12,49,24,87
2022-06-28,13149,50944,56408,12899,51240,26016,34018,37677,75677,71155,8612,4064,5037,2526,2699,1231,9403,2172,8141,3796,163,640,49,95,91,16,21
2022-06-29,38892,20636,84006,9206,67842,19569,35494,95540,19050,72972,653,2941,8867,4658,4977,7341,4413,130,226,9865,732,80,835,26,97,87,64
2022-06-30,58839,82672,21676,588,73018,20288,12676,79851,99201,63830,4128,1064,3591,3830,3632,9550,8367,7541,6643,2495,775,137,88,88,28,91,46
2022-07-01,1697,70090,16691,52814,71869,91205,3430,30824,21175,72532,2224,4290,7000,1048,3638,2980,7739,2243,1130,4587,112,138,216,85,17,66,7
2022-07-02,50554,26597,71762,44601,96368,65980,74760,70786,58689,20359,3659,9883,5277,1696,8466,5247,7508,9632,7530,8386,485,868,202,78,42,39,53
2022-07-03,86690,944,8354,56997,37618,26670,35119,32760,52753,6126,5496,7992,9661,7956,5000,7140,6545,912,6326,8136,400,632,125,91,5,33,73
2022-07-04,50239,18777,50753,62864,16731,96862,69049,55288,95452,71575,6884,301,9014,1040,2311,8973,3138,4068,9350,9570,534,520,85,93,10,8,58
2022-07-05,68404,87375,99531,72909,16651,85886,17190,97486,12030,22813,4054,1125,5766,2925,2043,8711,6194,4454,5014,7003,694,206,634,73,27,12,66
2022-07-06,76796,60532,75194,39560,58271,22405,29611,85427,35809,97332,391,9379,4176,8729,2575,5197,1344,1553,9193,851,670,162,917,50,63,29,44
2022-07-07,91796,13278,44393,94079,96852,37100,53212,35235,92655,90235,2554,5829,927,1156,1241,4871,8129,6476,831,6220,678,595,783,7,67,75,38
2022-07-08,66224,39869,60546,53493,4850,5780,10310,52443,9544,90813,4719,6387,1727,5669,2198,2859,8329,3674,3960,2132,818,272,814,90,61,50,8
2022-07-09,10295,36734,79386,11190,55232,98046,40235,79198,28948,4840,4302,9314,4012,9441,5540,6116,3507,4837,5131,7695,955,654,102,15,62,20,32
2022-07-10,17772,24964,13999,53713,83952,29120,46779,41277,87840,86918,6112,9745,8719,9841,8617,7767,9271,1429,1237,4906,395,891,855,25,83,15,17
2022-07-11,2801,41033,53525,62479,22019,17268,62761,31216,35900,2995,4612,7050,6100,4244,8244,5477,7413,5254,6758,354,555,559,514,10,39,42,72
2022-07-12,23151,77007,67040,3531,41712,21419,28438,70715,94371,65998,6974,2427,7626,2777,8657,2320,6341,831,5456,2452,965,562,310,40,27,74,13
2022-07-13,95155,90271,89067,33855,32526,1514,13957,62866,63028,85948,241,4057,2119,1635,6060,9175,6784,6809,2507,5397,893,538,9,80,20,26,10
2022-07-14,32850,20310,24969,49922,45362,68493,83385,53498,47684,82242,8236,2734,600,6701,6335,8588,1855,3212,9001,5671,943,461,647,10,97,79,52
2022-07-15,38114,90817,34620,11661,82010,30658,97189,4601,93310,65713,9735,9662,3713,5116,7826,1637,830,6838,3506,9090,298,295,250,96,38,25,87
